TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Coordinates,TransactionDay,Hour,DayOfWeek,Weekend,Month,TimeSinceLastTx,AccountTxCount,AccountAvgAmount,AccountStdAmount,TxToAccountAvgRatio,Amount_to_AvgByType_Ratio,DeviceTxCount,AccountAvgTimeBetweenTx,TimeSinceLastTxRatio,AccountTxVelocity,PrevLocation,PrevLocationCoordinates,DistanceFromLastTx,Velocity,UnrealisticVelocity,AccountDeviceCount,DeviceRarity,AccountModalHour,HourDeviation,Anomaly
TX002043,AC00231,776.21,2023-02-22 17:15:20,Credit,Raleigh,D000656,213.15.9.253,M036,Online,78,Retired,99,1,4895.87,,"(35.7803977, -78.6390989)",2023-02-22,17,2,0,2,936.2158333333333,5,317.454,279.57098504673195,2.445110157692138,2.532487630000522,2,-11299.993055555557,1.3181295711219094,0.016720943287243783,,,0.0,0.0,0,5,0.5,16,1,0
TX001270,AC00231,189.77,2023-02-27 16:08:40,Debit,Raleigh,D000290,116.43.88.219,M011,Branch,58,Engineer,24,1,6570.36,2023-02-22 17:15:20,"(35.7803977, -78.6390989)",2023-02-27,16,0,0,2,118.88888888888889,5,317.454,279.57098504673195,0.5977873959691798,0.6433072055215419,6,-11299.993055555557,1.307615552861082,0.016720943287243783,Raleigh,"(35.7803977, -78.6390989)",0.0,0.0,0,5,0.16666666666666666,16,0,0
TX001938,AC00231,26.31,2023-08-11 16:38:16,Credit,Austin,D000392,187.199.178.27,M028,Online,77,Retired,163,1,7095.76,2023-02-27 16:08:40,"(30.2711286, -97.7436995)",2023-08-11,16,4,0,8,3960.4933333333333,5,317.454,279.57098504673195,0.08287814927517057,0.08583984945480441,2,-11299.993055555557,0.9571224662748685,0.016720943287243783,Raleigh,"(35.7803977, -78.6390989)",1882.7303487544693,0.47537761458425754,0,5,0.5,16,0,0
TX001955,AC00231,310.09,2023-11-24 16:49:29,Debit,Detroit,D000405,89.18.54.235,M068,Branch,36,Doctor,166,1,9962.5,2023-08-11 16:38:16,"(42.3315509, -83.0466403)",2023-11-24,16,4,0,11,2520.1869444444446,5,317.454,279.57098504673195,0.9768029383784737,1.0511837032206086,4,-11299.993055555557,0.7341027864446819,0.016720943287243783,Austin,"(30.2711286, -97.7436995)",1874.3978280900017,0.7437531919879085,0,5,0.25,16,0,0
TX002233,AC00231,284.89,2023-12-18 17:53:03,Debit,Atlanta,D000039,43.98.242.106,M042,Online,53,Doctor,115,1,9738.6,2023-11-24 16:49:29,"(33.7544657, -84.3898151)",2023-12-18,17,0,0,12,577.0594444444445,5,317.454,279.57098504673195,0.8974213586850378,0.9657574420668813,6,-11299.993055555557,0.6830296232974576,0.016720943287243783,Detroit,"(42.3315509, -83.0466403)",959.2722829830961,1.6623428138565621,0,5,0.16666666666666666,16,1,0
TX000677,AC00232,432.1,2023-03-20 16:28:17,Debit,San Francisco,D000264,182.84.41.229,M048,ATM,49,Engineer,240,1,2114.3,,"(37.7792588, -122.4193286)",2023-03-20,16,0,0,3,936.2158333333333,5,262.11199999999997,296.3042660340887,1.6485319252838484,1.4647891843065726,7,-10277.484222222221,1.3886374732995077,0.017853350348568067,,,0.0,0.0,0,5,0.14285714285714285,16,0,0
TX001693,AC00232,25.77,2023-07-17 17:15:21,Credit,San Diego,D000026,120.16.186.17,M078,Online,45,Doctor,277,1,11749.77,2023-03-20 16:28:17,"(32.7174202, -117.162772)",2023-07-17,17,0,0,7,2856.7844444444445,5,262.11199999999997,296.3042660340887,0.09831675009156392,0.08407802814330329,2,-10277.484222222221,1.1106725880754347,0.017853350348568067,San Francisco,"(37.7792588, -122.4193286)",737.4470112525098,0.25813874566135653,0,5,0.5,16,1,0
TX000344,AC00232,703.89,2023-09-22 16:42:15,Debit,San Antonio,D000473,48.19.99.211,M074,Online,46,Engineer,62,1,3583.67,2023-07-17 17:15:21,"(29.4246002, -98.4951405)",2023-09-22,16,4,0,9,1607.4483333333333,5,262.11199999999997,296.3042660340887,2.6854550726407034,2.386138530297508,3,-10277.484222222221,0.9542615530705213,0.017853350348568067,San Diego,"(32.7174202, -117.162772)",1815.9630818575456,1.1297171513902848,0,5,0.3333333333333333,16,0,0
TX001260,AC00232,54.5,2023-11-22 16:59:09,Credit,Philadelphia,D000050,61.95.76.233,M082,Branch,57,Retired,147,1,1715.22,2023-09-22 16:42:15,"(39.9527237, -75.1635262)",2023-11-22,16,2,0,11,1464.2816666666668,5,262.11199999999997,296.3042660340887,0.20792638261506535,0.17781344717927938,5,-10277.484222222221,0.8117896188991691,0.017853350348568067,San Antonio,"(29.4246002, -98.4951405)",2425.435620690152,1.656398505495855,0,5,0.2,16,0,0
TX000378,AC00232,94.3,2023-12-25 17:53:56,Debit,Phoenix,D000446,198.39.35.23,M042,Branch,57,Doctor,57,1,11088.95,2023-11-22 16:59:09,"(33.4484367, -112.074141)",2023-12-25,17,0,0,12,792.9130555555555,5,262.11199999999997,296.3042660340887,0.3597698693688195,0.3196704931268451,3,-10277.484222222221,0.7346387666553676,0.017853350348568067,Philadelphia,"(39.9527237, -75.1635262)",3351.29798207518,4.226558929803675,0,5,0.3333333333333333,16,1,0
TX001491,AC00233,38.14,2023-04-07 16:16:00,Debit,Portland,D000016,160.212.125.105,M072,Branch,50,Engineer,165,1,9879.87,,"(45.5202471, -122.674194)",2023-04-07,16,4,0,4,936.2158333333333,6,135.78666666666666,174.64460125256284,0.28088177533385705,0.12929196826996683,3,-11715.273935185185,1.1813513299828509,0.02563754095626841,,,0.0,0.0,0,6,0.3333333333333333,16,0,0
TX001578,AC00233,67.07,2023-06-05 16:24:41,Credit,Los Angeles,D000038,89.237.88.251,M048,ATM,24,Student,56,1,999.62,2023-04-07 16:16:00,"(34.0536909, -118.242766)",2023-06-05,16,0,0,6,1416.1447222222223,6,135.78666666666666,174.64460125256284,0.49393656716417905,0.21882473215255535,7,-11715.273935185185,1.0604757953743964,0.02563754095626841,Portland,"(45.5202471, -122.674194)",1327.9581139304203,0.9377270241981753,0,6,0.14285714285714285,16,0,0
TX000307,AC00233,241.11,2023-06-16 16:41:23,Debit,Columbus,D000443,195.164.171.146,M063,Branch,30,Doctor,55,1,12385.05,2023-06-05 16:24:41,"(39.9622601, -83.0007065)",2023-06-16,16,4,0,6,264.2783333333333,6,135.78666666666666,174.64460125256284,1.775652985074627,0.8173462629672708,7,-11715.273935185185,1.037917732255174,0.02563754095626841,Los Angeles,"(34.0536909, -118.242766)",3182.7813243467112,12.043247136287786,0,6,0.14285714285714285,16,0,0
TX001863,AC00233,5.81,2023-06-23 17:36:28,Debit,Houston,D000007,141.121.30.32,M064,ATM,25,Student,222,1,1290.95,2023-06-16 16:41:23,"(29.7589382, -95.3676974)",2023-06-23,17,4,0,6,168.91805555555555,6,135.78666666666666,174.64460125256284,0.04278770620581304,0.0196954990993316,4,-11715.273935185185,1.0234951549104834,0.02563754095626841,Columbus,"(39.9622601, -83.0007065)",1596.94148286032,9.453885931389808,0,6,0.25,16,1,0
TX000769,AC00233,445.79,2023-07-07 17:19:39,Debit,Las Vegas,D000308,207.157.126.125,M052,ATM,52,Doctor,161,1,717.99,2023-06-23 17:36:28,"(36.171697, -115.1463536)",2023-07-07,17,4,0,7,335.71972222222223,6,135.78666666666666,174.64460125256284,3.2830174783974866,1.5111973396714347,3,-11715.273935185185,0.9948443334205875,0.02563754095626841,Houston,"(29.7589382, -95.3676974)",1976.5537883613808,5.887494150727607,0,6,0.3333333333333333,16,1,0
TX001566,AC00233,16.8,2023-11-27 17:01:48,Debit,San Diego,D000426,86.220.59.252,M021,ATM,49,Doctor,94,1,11847.07,2023-07-07 17:19:39,"(32.7174202, -117.162772)",2023-11-27,17,0,0,11,3431.7025,6,135.78666666666666,174.64460125256284,0.12372348782403772,0.05695084076915163,3,-11715.273935185185,0.7019156540565078,0.02563754095626841,Las Vegas,"(36.171697, -115.1463536)",425.6105426724791,0.12402311058413965,0,6,0.3333333333333333,16,1,0
TX002212,AC00235,545.87,2023-01-02 16:31:28,Debit,Miami,D000676,162.207.77.170,M026,Branch,27,Engineer,41,1,4860.01,,"(25.7741728, -80.19362)",2023-01-02,16,0,0,1,936.2158333333333,7,193.32857142857145,192.47532564189203,2.8235350624399613,1.8504616339676665,3,-11703.106904761906,1.3773810586331412,0.021084355725293297,,,0.0,0.0,0,7,0.3333333333333333,16,0,0
TX001322,AC00235,270.72,2023-03-27 17:25:32,Debit,Los Angeles,D000149,145.76.10.8,M027,Branch,38,Doctor,37,1,6522.47,2023-01-02 16:31:28,"(34.0536909, -118.242766)",2023-03-27,17,0,0,3,2016.901111111111,7,193.32857142857145,192.47532564189203,1.4003103524717357,0.9177221198229005,5,-11703.106904761906,1.2050455778101035,0.021084355725293297,Miami,"(25.7741728, -80.19362)",3764.1858215822854,1.8663205322883003,0,7,0.2,16,1,0
TX000454,AC00235,107.47,2023-04-12 17:39:29,Debit,Austin,D000606,59.208.79.116,M037,Online,67,Retired,144,1,7517.5,2023-03-27 17:25:32,"(30.2711286, -97.7436995)",2023-04-12,17,2,0,4,384.2325,7,193.32857142857145,192.47532564189203,0.5558930022906967,0.3643158843726622,5,-11703.106904761906,1.1722138878234525,0.021084355725293297,Los Angeles,"(34.0536909, -118.242766)",1974.936286015388,5.139937787869584,0,7,0.2,16,1,0
TX000770,AC00235,55.89,2023-08-17 16:54:30,Debit,Fresno,D000461,175.230.206.232,M026,Online,72,Retired,150,1,3689.65,2023-04-12 17:39:29,"(36.7394421, -119.78483)",2023-08-17,16,3,0,8,3047.2502777777777,7,193.32857142857145,192.47532564189203,0.28909332742185767,0.18946324348737406,4,-11703.106904761906,0.9118334347885518,0.021084355725293297,Austin,"(30.2711286, -97.7436995)",2163.9620256370044,0.7101357349220914,0,7,0.25,16,0,0
TX001999,AC00235,61.33,2023-09-20 18:18:00,Debit,Raleigh,D000201,167.95.191.52,M018,ATM,27,Engineer,129,1,7537.4,2023-08-17 16:54:30,"(35.7803977, -78.6390989)",2023-09-20,18,2,0,9,817.3916666666667,7,193.32857142857145,192.47532564189203,0.3172319515258996,0.20790446811738506,3,-11703.106904761906,0.8419821830381264,0.021084355725293297,Fresno,"(36.7394421, -119.78483)",3670.379230174867,4.490350084914146,0,7,0.3333333333333333,16,2,0
TX000422,AC00235,5.12,2023-10-13 16:08:26,Debit,New York,D000660,188.205.152.176,M002,Branch,34,Engineer,90,1,3293.01,2023-09-20 18:18:00,"(40.7127281, -74.0060152)",2023-10-13,16,4,0,10,549.8405555555555,7,193.32857142857145,192.47532564189203,0.026483410921451265,0.01735644671059859,4,-11703.106904761906,0.795005531260804,0.021084355725293297,Raleigh,"(35.7803977, -78.6390989)",681.1103453431431,1.23873930309788,0,7,0.25,16,0,0
TX000106,AC00235,306.9,2023-11-30 16:31:03,Debit,Colorado Springs,D000078,96.115.67.230,M047,Online,46,Engineer,51,1,9418.08,2023-10-13 16:08:26,"(38.8339578, -104.825348)",2023-11-30,16,3,0,11,1152.3769444444445,7,193.32857142857145,192.47532564189203,1.5874528929283969,1.0403698233364662,5,-11703.106904761906,0.69653832664582,0.021084355725293297,New York,"(40.7127281, -74.0060152)",2635.1303860581297,2.2866893615605535,0,7,0.2,16,0,0
TX002077,AC00236,325.03,2023-01-11 17:04:19,Debit,Jacksonville,D000289,111.226.226.202,M098,Branch,60,Doctor,106,1,13521.76,,"(30.3321838, -81.655651)",2023-01-11,17,2,0,1,936.2158333333333,6,345.3999999999999,311.6841375495391,0.9410248986682109,1.1018292723331755,2,-12666.950972222223,1.2554794740517172,0.018290617590606302,,,0.0,0.0,0,6,0.5,17,0,0
TX000083,AC00236,922.55,2023-01-23 16:32:48,Debit,Detroit,D000206,21.97.154.92,M004,ATM,63,Retired,87,1,4715.84,2023-01-11 17:04:19,"(42.3315509, -83.0466403)",2023-01-23,16,0,0,1,287.4747222222222,6,345.3999999999999,311.6841375495391,2.670961204400695,3.1273808423560014,3,-12666.950972222223,1.2327859044654996,0.018290617590606302,Jacksonville,"(30.3321838, -81.655651)",1337.3145800634572,4.651921803086025,0,6,0.3333333333333333,17,1,0
TX002472,AC00236,263.34,2023-03-08 17:43:41,Debit,Denver,D000506,209.214.250.164,M084,ATM,64,Retired,55,1,2411.02,2023-01-23 16:32:48,"(39.7392364, -104.984862)",2023-03-08,17,2,0,3,1057.181388888889,6,345.3999999999999,311.6841375495391,0.7624203821656051,0.8927044290564516,2,-12666.950972222223,1.1493262865031966,0.018290617590606302,Detroit,"(42.3315509, -83.0466403)",1861.7701089284253,1.7610680318702314,0,6,0.5,17,0,0
TX002254,AC00236,0.32,2023-08-04 17:44:36,Debit,Boston,D000129,173.135.78.201,M033,ATM,39,Engineer,136,1,7158.58,2023-03-08 17:43:41,"(42.3554334, -71.060511)",2023-08-04,17,4,0,8,3576.0152777777776,6,345.3999999999999,311.6841375495391,0.0009264620729588885,0.001084777919412412,8,-12666.950972222223,0.8670138949841772,0.018290617590606302,Denver,"(39.7392364, -104.984862)",2847.9343212256063,0.7963985899402507,0,6,0.125,17,0,0
TX001133,AC00236,185.71,2023-08-07 16:15:16,Debit,Virginia Beach,D000635,32.71.250.58,M084,Branch,48,Engineer,194,1,2679.91,2023-08-04 17:44:36,"(36.8496579, -75.9760751)",2023-08-07,16,0,0,8,70.5111111111111,6,345.3999999999999,311.6841375495391,0.537666473653735,0.6295440856689969,4,-12666.950972222223,0.8614470023901986,0.018290617590606302,Boston,"(42.3554334, -71.060511)",742.5970036863562,10.5314816417309,0,6,0.25,17,1,0
TX000950,AC00236,375.45,2023-12-05 17:57:39,Debit,Fort Worth,D000310,5.252.94.135,M015,Branch,19,Student,32,1,1307.23,2023-08-07 16:15:16,"(32.753177, -97.3327459)",2023-12-05,17,1,0,12,2881.706388888889,6,345.3999999999999,311.6841375495391,1.0870005790387958,1.272749593260594,7,-12666.950972222223,0.6339474376052108,0.018290617590606302,Virginia Beach,"(36.8496579, -75.9760751)",2001.8339230037027,0.6946693931251492,0,6,0.14285714285714285,17,0,0
TX000925,AC00237,590.01,2023-02-06 16:42:16,Debit,San Jose,D000248,197.162.55.147,M044,Online,29,Doctor,140,3,9791.74,,"(37.3361663, -121.890591)",2023-02-06,16,0,0,2,936.2158333333333,5,365.93,356.6514134978299,1.6123575547235809,2.000093188226616,5,-12009.944055555556,1.2722311552260768,0.019229361097800664,,,0.0,0.0,0,4,0.2,16,0,0
TX000724,AC00237,72.75,2023-05-01 16:30:03,Debit,Phoenix,D000413,105.136.156.29,M067,ATM,64,Doctor,15,1,12042.79,2023-02-06 16:42:16,"(33.4484367, -112.074141)",2023-05-01,16,0,0,5,2015.796388888889,5,365.93,356.6514134978299,0.19880851528980953,0.24661748011641552,8,-12009.944055555556,1.104386585795596,0.019229361097800664,San Jose,"(37.3361663, -121.890591)",989.9419654111417,0.49109199707655116,0,4,0.125,16,0,0
TX001852,AC00237,167.92,2023-06-26 17:54:14,Debit,Memphis,D000671,214.125.131.88,M050,ATM,40,Doctor,136,2,14321.73,2023-05-01 16:30:03,"(35.1460249, -90.0517638)",2023-06-26,17,0,0,6,1345.4030555555555,5,365.93,356.6514134978299,0.4588855792091383,0.5692372132116631,6,-12009.944055555556,0.9923637677412994,0.019229361097800664,Phoenix,"(33.4484367, -112.074141)",2031.9842083235044,1.5103152097192396,0,4,0.16666666666666666,16,1,0
TX002030,AC00237,885.33,2023-08-22 18:41:50,Credit,Raleigh,D000413,40.226.196.34,M025,ATM,47,Engineer,59,1,7764.16,2023-06-26 17:54:14,"(35.7803977, -78.6390989)",2023-08-22,18,1,0,8,1368.7933333333333,5,365.93,356.6514134978299,2.4193971524608533,2.888506040206081,8,-12009.944055555556,0.8783946227374646,0.019229361097800664,Memphis,"(35.1460249, -90.0517638)",1037.7343586471086,0.7581375327000248,0,4,0.125,16,2,0
TX000199,AC00237,113.64,2023-10-24 17:09:41,Debit,Detroit,D000022,31.127.129.152,M038,Online,62,Retired,32,1,6675.03,2023-08-22 18:41:50,"(42.3315509, -83.0466403)",2023-10-24,17,1,0,10,1510.4641666666666,5,365.93,356.6514134978299,0.3105511983166179,0.38523175863133274,4,-12009.944055555556,0.7526238684995632,0.019229361097800664,Raleigh,"(35.7803977, -78.6390989)",820.9722625484599,0.5435228038791537,0,4,0.25,16,1,0
TX002356,AC00238,335.68,2023-11-06 17:20:40,Debit,Tucson,D000558,86.83.61.143,M062,Online,24,Student,142,1,1188.95,,"(32.2228765, -110.974847)",2023-11-06,17,0,0,11,936.2158333333333,1,335.68,0.0,1.0,1.1379320374636201,3,-8726.844444444445,1.0,0.0,,,0.0,0.0,0,1,0.3333333333333333,17,0,0
TX001931,AC00239,302.63,2023-02-28 17:24:26,Credit,San Jose,D000444,182.225.2.156,M052,Branch,27,Engineer,10,1,2801.28,,"(37.3361663, -121.890591)",2023-02-28,17,1,0,2,936.2158333333333,5,207.22799999999998,91.60973458099308,1.4603721504815952,0.9873703398140425,7,-11486.80688888889,1.2841440018404882,0.016501399926056922,,,0.0,0.0,0,5,0.14285714285714285,17,0,0
TX000992,AC00239,99.16,2023-02-28 17:55:00,Debit,San Francisco,D000573,84.237.126.96,M045,Online,79,Retired,202,1,2607.58,2023-02-28 17:24:26,"(37.7792588, -122.4193286)",2023-02-28,17,1,0,2,0.5094444444444445,5,207.22799999999998,91.60973458099308,0.47850676549501037,0.3361455577779211,8,-11486.80688888889,1.2841042460866843,0.016501399926056922,San Jose,"(37.3361663, -121.890591)",67.83065515003209,132.8854802678034,0,5,0.125,17,0,0
TX002100,AC00239,123.35,2023-08-11 17:00:56,Credit,Baltimore,D000170,172.111.76.65,M070,Online,31,Doctor,10,1,6852.16,2023-02-28 17:55:00,"(39.2908816, -76.610759)",2023-08-11,17,4,0,8,3935.0988888888887,5,207.22799999999998,91.60973458099308,0.5952380952380952,0.40244566439567175,3,-11486.80688888889,0.9415280208129012,0.016501399926056922,San Francisco,"(37.7792588, -122.4193286)",3954.471250280078,1.0049227114782742,0,5,0.3333333333333333,17,0,0
TX001507,AC00239,278.88,2023-09-29 16:53:14,Debit,Kansas City,D000350,184.185.209.72,M001,Branch,64,Doctor,179,2,1334.09,2023-08-11 17:00:56,"(39.100105, -94.5781416)",2023-09-29,16,4,0,9,1175.8716666666667,5,207.22799999999998,91.60973458099308,1.3457640859343334,0.945383956767917,3,-11486.80688888889,0.8391605337532055,0.016501399926056922,Baltimore,"(39.2908816, -76.610759)",1549.7463213541632,1.317954201408001,0,5,0.3333333333333333,17,1,0
TX000076,AC00239,232.12,2023-12-28 17:31:03,Debit,Omaha,D000073,156.173.170.140,M066,ATM,37,Engineer,51,1,6689.87,2023-09-29 16:53:14,"(41.2587459, -95.9383758)",2023-12-28,17,3,0,12,2160.630277777778,5,207.22799999999998,91.60973458099308,1.1201189028509662,0.7868707832937782,7,-11486.80688888889,0.6510631975067203,0.016501399926056922,Kansas City,"(39.100105, -94.5781416)",266.2107786554977,0.12320972180375776,0,5,0.14285714285714285,17,0,0
TX000568,AC00240,350.14,2023-03-24 18:50:42,Credit,Los Angeles,D000182,161.168.126.136,M048,Online,75,Retired,38,1,2403.25,,"(34.0536909, -118.242766)",2023-03-24,18,4,0,3,936.2158333333333,2,750.6600000000001,566.420816001672,0.4664428636133535,1.1423779889055574,4,-12325.987916666667,1.149871275249258,0.012991948826157123,,,0.0,0.0,0,2,0.25,18,0,0
TX000696,AC00240,1151.18,2023-08-25 17:26:27,Debit,Kansas City,D000208,72.192.101.196,M055,ATM,65,Doctor,105,1,1100.06,2023-03-24 18:50:42,"(39.100105, -94.5781416)",2023-08-25,17,4,0,8,3694.5958333333333,2,750.6600000000001,566.420816001672,1.5335571363866463,3.9024207664661885,3,-12325.987916666667,0.8501287247507421,0.012991948826157123,Los Angeles,"(34.0536909, -118.242766)",2183.835123337467,0.5910888851618407,0,2,0.3333333333333333,18,1,0
TX000845,AC00241,233.1,2023-01-16 17:28:48,Credit,Nashville,D000472,38.164.132.63,M011,Branch,42,Doctor,37,1,7469.2,,"(36.1622767, -86.7742984)",2023-01-16,17,0,0,1,936.2158333333333,9,193.63444444444445,118.76762123061057,1.2038147482943231,0.760519532797982,3,-12209.502438271606,1.2926582591272975,0.0257149192332946,,,0.0,0.0,0,8,0.3333333333333333,17,0,0
TX000025,AC00241,145.54,2023-03-02 16:43:56,Debit,Raleigh,D000036,119.186.154.104,M028,Online,21,Student,96,1,1930.96,2023-01-16 17:28:48,"(35.7803977, -78.6390989)",2023-03-02,16,3,0,3,1079.2522222222221,9,193.63444444444445,118.76762123061057,0.7516224730448553,0.49337055747275754,2,-12209.502438271606,1.2042576688756432,0.0257149192332946,Nashville,"(36.1622767, -86.7742984)",734.771284715834,0.6808145387816521,0,8,0.5,17,1,0
TX002397,AC00241,25.32,2023-03-07 17:49:13,Debit,Oklahoma City,D000422,9.230.41.239,M090,ATM,19,Student,25,1,1642.34,2023-03-02 16:43:56,"(35.4729886, -97.5170536)",2023-03-07,17,1,0,3,121.08805555555556,9,193.63444444444445,118.76762123061057,0.130761859402884,0.08583305287350709,7,-12209.502438271606,1.1943433281988907,0.0257149192332946,Raleigh,"(35.7803977, -78.6390989)",1707.7846663451644,14.103542706728224,0,8,0.14285714285714285,17,0,0
TX001142,AC00241,112.72,2023-03-27 16:34:18,Debit,Washington,D000602,189.248.139.91,M028,Branch,31,Doctor,17,1,9630.0,2023-03-07 17:49:13,"(38.8950368, -77.0365427)",2023-03-27,16,0,0,3,478.75138888888887,9,193.63444444444445,118.76762123061057,0.5821278353828233,0.38211302211302206,8,-12209.502438271606,1.155135820023444,0.0257149192332946,Oklahoma City,"(35.4729886, -97.5170536)",1853.621845424708,3.871775657823204,0,8,0.125,17,1,0
TX001466,AC00241,272.97,2023-04-17 18:42:04,Debit,Boston,D000638,66.226.179.193,M033,Online,68,Retired,174,1,7811.31,2023-03-27 16:34:18,"(42.3554334, -71.060511)",2023-04-17,18,0,0,4,506.12944444444446,9,193.63444444444445,118.76762123061057,1.4097181975199546,0.9253494645687691,6,-12209.502438271606,1.1136802449905194,0.0257149192332946,Washington,"(38.8950368, -77.0365427)",634.803477393352,1.2542289924688206,0,8,0.16666666666666666,17,1,0
TX001587,AC00241,211.36,2023-09-14 17:08:40,Debit,San Francisco,D000039,223.189.165.37,M020,Branch,47,Engineer,194,1,4760.34,2023-04-17 18:42:04,"(37.7792588, -122.4193286)",2023-09-14,17,3,0,9,3598.443333333333,9,193.63444444444445,118.76762123061057,1.0915413350471392,0.7164958157718981,6,-12209.502438271606,0.8189560226641828,0.0257149192332946,Boston,"(42.3554334, -71.060511)",4344.067825321895,1.2072071770241533,0,8,0.16666666666666666,17,0,0
TX001666,AC00241,112.66,2023-09-18 16:28:56,Debit,Philadelphia,D000602,53.218.177.171,M049,Online,29,Engineer,176,3,852.98,2023-09-14 17:08:40,"(39.9527237, -75.1635262)",2023-09-18,16,0,0,9,95.33777777777777,9,193.63444444444445,118.76762123061057,0.5818179731567501,0.38190962625313224,8,-12209.502438271606,0.8111428459616681,0.0257149192332946,San Francisco,"(37.7792588, -122.4193286)",4060.1895416809602,42.586968663944184,0,8,0.125,17,1,0
TX002136,AC00241,440.43,2023-09-21 17:41:34,Debit,Colorado Springs,D000614,111.226.226.202,M015,Branch,78,Retired,23,1,5123.24,2023-09-18 16:28:56,"(38.8339578, -104.825348)",2023-09-21,17,3,0,9,73.21055555555556,9,193.63444444444445,118.76762123061057,2.2745436704902136,1.4930273095212767,5,-12209.502438271606,0.805146514613002,0.0257149192332946,Philadelphia,"(39.9527237, -75.1635262)",2546.453701225428,34.782128065740764,0,8,0.2,17,0,0
TX002045,AC00241,188.61,2024-01-01 17:16:23,Debit,Boston,D000451,107.248.120.12,M083,Online,67,Retired,26,1,7167.57,2023-09-21 17:41:34,"(42.3554334, -71.060511)",2024-01-01,17,0,0,1,2447.5802777777776,9,193.63444444444445,118.76762123061057,0.9740519076610566,0.639374885563672,9,-12209.502438271606,0.604679295545352,0.0257149192332946,Colorado Springs,"(38.8339578, -104.825348)",2865.6597595100175,1.1708129104957952,0,8,0.1111111111111111,17,0,0
TX000019,AC00242,18.68,2023-02-21 16:56:50,Credit,Albuquerque,D000530,93.218.115.132,M054,Branch,59,Retired,106,1,7948.37,,"(35.0841034, -106.650985)",2023-02-21,16,1,0,2,936.2158333333333,9,145.5211111111111,141.20693267722768,0.1283662546098695,0.060945966849705296,5,-12163.818858024692,1.2265270660219552,0.033090519166244885,,,0.0,0.0,0,9,0.2,18,2,0
TX000684,AC00242,120.62,2023-02-27 16:37:11,Debit,Raleigh,D000024,134.222.122.238,M087,ATM,23,Student,85,1,9379.53,2023-02-21 16:56:50,"(35.7803977, -78.6390989)",2023-02-27,16,0,0,2,143.6725,9,145.5211111111111,141.20693267722768,0.8288831708266842,0.408893476998516,4,-12163.818858024692,1.2147082494050339,0.033090519166244885,Albuquerque,"(35.0841034, -106.650985)",2536.1278865514123,17.65202272201493,0,9,0.25,18,2,0
TX000066,AC00242,201.33,2023-03-29 17:00:31,Credit,Nashville,D000098,145.246.171.225,M003,Branch,42,Engineer,186,1,2585.07,2023-02-27 16:37:11,"(36.1622767, -86.7742984)",2023-03-29,17,2,0,3,720.3888888888889,9,145.5211111111111,141.20693267722768,1.3835106017454513,0.6568657123046664,5,-12163.818858024692,1.1554912380036513,0.033090519166244885,Raleigh,"(35.7803977, -78.6390989)",734.771284715834,1.0199633504700165,0,9,0.2,18,1,0
TX001582,AC00242,37.58,2023-04-17 18:22:37,Debit,Indianapolis,D000047,5.252.94.135,M051,ATM,57,Doctor,182,1,259.44,2023-03-29 17:00:31,"(39.7683331, -86.1583502)",2023-04-17,18,0,0,4,457.36833333333334,9,145.5211111111111,141.20693267722768,0.2582443173575426,0.1273936069109951,4,-12163.818858024692,1.1178912727291819,0.033090519166244885,Nashville,"(36.1622767, -86.7742984)",403.89717692963177,0.8830875782291885,0,9,0.25,18,0,0
TX002453,AC00242,66.76,2023-04-24 18:29:26,Credit,Austin,D000670,97.106.5.76,M004,Branch,36,Doctor,44,1,184.72,2023-04-17 18:22:37,"(30.2711286, -97.7436995)",2023-04-24,18,0,0,4,168.1136111111111,9,145.5211111111111,141.20693267722768,0.458765051271675,0.21781331621447142,8,-12163.818858024692,1.1040687451015774,0.033090519166244885,Indianapolis,"(39.7683331, -86.1583502)",1490.1469069149946,8.863875049683335,0,9,0.125,18,0,0
TX001383,AC00242,411.72,2023-06-20 18:43:51,Debit,Washington,D000104,166.41.54.117,M014,Branch,29,Doctor,153,1,8539.86,2023-04-24 18:29:26,"(38.8950368, -77.0365427)",2023-06-20,18,1,0,6,1368.2402777777777,9,145.5211111111111,141.20693267722768,2.8292802113477236,1.3957023905639945,2,-12163.818858024692,0.9915853388828852,0.033090519166244885,Austin,"(30.2711286, -97.7436995)",2120.224960482211,1.5495987403082618,0,9,0.5,18,0,0
TX002127,AC00242,84.91,2023-10-16 18:38:15,Debit,Raleigh,D000667,141.201.46.191,M034,Online,18,Student,68,1,1671.86,2023-06-20 18:43:51,"(35.7803977, -78.6390989)",2023-10-16,18,0,0,10,2831.9066666666668,9,145.5211111111111,141.20693267722768,0.5834892226404722,0.28783904105408714,5,-12163.818858024692,0.7587649073547355,0.033090519166244885,Washington,"(38.8950368, -77.0365427)",373.69093379335277,0.1319573156257635,0,9,0.2,18,0,0
